ALL_ASIN,ALL_TITLE
'B000005HFK,the best of stanley turrentine
'B000005HHG,alumbramento &amp; djavan
'B000005HFF,groovin' with jug
'B000005HGS,mais
'B000005HGR,brazilliance vol. 2
'B000005HD7,open house/plain talk
'B000005HC8,midnight special
'B000005HNA,morningrise
'B000005HN6,orchid
'B000005HT5,innercity griots
'B000005HSY,the quiet revolution
'B000005HQV,turn the dark off
'B000005HSW,juvenile hell
'B000005HQP,68 million shades
'B000005IH0,story of my life
'B000005IL1,ten summoner's tales
'B000005IL3,time for mercy
'B000005ILF,mercury falling
'B000005IRM,ima
'B000005IS1,kick out the jams
'B000005ITB,travel on rider
'B000005ITY,goodbye &amp; hello
'B000005IU0,happy sad
'B000005IS5,hallelujah remixes (7 track maxi-cd single ep)
'B000005J09,gypsy (1989 new york revival)
'B000005J5P,forever young
'B000005J38,the best of the gipsy kings
'B000005JAF,jump
'B000005JAT,song cycle
'B000005J4X,el tango
'B000005JAW,tokyo rose
'B000005JB2,discover america
'B000005JG9,blonde &amp; beyond
'B000005JBE,can't stand the rezillos: the (almost) complete rezillos
'B000005JFP,what up dog
'B000005J7X,forgiven not forgotten
'B000005JN8,northern lights southern cross
'B000005JJ3,back to the egg
'B000005KPC,bold soul sister - the best of the blue thumb recordings
'B000005K1K,mo money mo problems
'B000005KR4,oh what a night: the great ballads
'B000005KPD,yes we can can: the best of the blue thumb recordings
'B000005KX9,the door
'B000005KQH,his best 1947-55
'B000005LB4,bastard
'B000005LEN,el circo
'B000005LCY,cuban carnival
'B000005LDA,dance mania
'B000005LHM,best of 1
'B000005LN2,caifanes
'B000005MA4,so pra contrariar
'B000005M6V,equilibrio de los jaguares
'B000005MIG,fabulosos calaveras
'B000005MLZ,pieces of a man
'B000005NFS,chords i've known
'B000005NT8,land of the lost
'B000005NSQ,freestylin
'B000005OE4,flipped
'B000005RHR,selected ambient works 85-92
'B000005QZU,see it through my eyes
'B000005RM0,canzoni
'B000005RMY,some girls wander by mistake
'B000005RXI,hero &amp; heroine
'B000005RUY,blood on the dance floor
'B000005S0D,stationary traveller
'B000005RYN,beauty stab
'B000005S34,lou reed
'B000005S5N,scoundrel days
'B000005S3Z,strawberry switchblade
'B000005T3B,forgotten romance
'B000005SKR,afro sambas
'B000005TMN,ll&eacute;vame contigo
'B000005TP3,falta amor
'B000005TSR,cuando los angeles lloran
'B000005VIQ,mind fluid
'B000005VJS,diggin in dah vaults
'B000005WX9,lately
'B000005X54,telemetry of a fallen angel
'B000005XAA,todd terry presents ready for a new day
'B000005XI3,game costs
'B000005YIG,goldfish don't talk back
'B000005YI2,paper chasing
'B000005XI5,music fo the mobb
'B000005YZ7,my true name
'B000005Z0G,strictly 4 my n.i.g.g.a.z.
'B000005YVB,clinch mountain country
'B000005Z0E,2pacalypse now
'B000005Z1Z,double barrel
'B000005Z2G,astor piazzolla reunion: a tango excursion
'B000005ZBV,over the james
'B000005ZB9,restless on the farm
'B00000600T,para siempre
'B00000603H,my homies
'B000006041,moment of truth
'B00000604A,headz or tailz
'B000006045,mezzanine
'B00000603N,til my casket drops
'B00000605B,live in chicago
'B00000606O,weekend
'B00000605U,greatest hits: the 50's
'B0000060BM,west coast boogaloo
'B0000060LT,ocean songs
'B0000060OX,bon voyage
'B0000060LR,halos of smoke &amp; fire
'B0000060NB,98 degrees
'B0000060NH,trouble man
'B0000060LU,terraform
'B00000613H,i'll be there for you/you're all i need to get by
'B0000061BX,he is risen
'B0000061WW,best of barbara mason: yes i'm ready
'B0000061VG,sad days lonely nights
'B0000061VB,blow up
'B0000062GX,enter the meat market
'B0000062H5,breath from another
'B0000062GC,pillage
'B0000062HS,elephant riders
'B0000062OZ,i'm so happy i can't stop crying / this was never
'B0000062GR,boggy depot
'B0000062QH,visual audio sensory theater
'B0000062GI,the listen project
'B0000062S6,from the choirgirl hotel
'B0000062RR,in carterian fashion
'B0000062XZ,welcome to the universe
'B0000062VH,best of: backward glance
'B000006371,capital punishment
'B00000633U,repeat offender
'B0000064B7,black light
'B0000064PN,the rude awakening
'B0000064QY,give it 2 em raw
'B0000064YK,how memory works
'B0000064QN,retaliation revenge &amp; get back
'B0000065KK,live at the village vanguard: the master takes
'B0000065GZ,eros
'B0000065H5,featuring &quot;birds&quot;
'B0000065H3,stratosphere
'B0000065GS,bridge too fuckin far
'B0000066SY,high bias
'B00000663S,polka party with brave combo: live and wild!
'B000006783,colours
'B0000067IJ,trouble walkin
'B0000067X8,soundtracks
'B0000069NA,cat: the incredible jimmy smith
'B0000069NJ,chameleon
'B0000069PA,u not my lady
'B0000067KS,shadiest one
'B000006AXR,ruth is stranger than richard
'B000006AXS,rock bottom
'B000006B2X,hustle town
'B000006C7K,heavy rhyme experience 1
'B000006CEH,frame &amp; canvas
'B000006CHB,return of the living dead
'B000006DG7,idle moments [vinyl]
'B000006DI6,don't stop the carnival [enhanced cd]
'B000006DGG,live at the lighthouse
'B000006EJD,trampoline
'B000006FBK,beginning
'B000006JE7,i'll wander back someday
'B000006JIZ,play witcha mama
'B000006K4I,come &amp; get these memories
'B000006K3B,house of gypsies
'B000006L33,the beast inside
'B000006L4M,v
'B000006L4Z,rbx files
'B000006LEV,rocky mountain collection
'B000006LWU,the wild life
'B000006LTE,making every moment count
'B000006LDK,get loose
'B000006MIA,southside story
'B000006MV5,message in the music
'B000006MOP,one life 2 live
'B000006MX5,formica blues
'B000006NI1,blackjack david
'B000006NJM,the devil's bris
'B000006NUT,who put out the fire
'B000006NWU,we all know who we are
'B000006NX3,spirit of love
'B000006NWV,love &amp; understanding
'B000006NUS,what burns never returns
'B000006O3W,transit byzantium
'B000006NTW,pleasure principle
'B000006O5X,streets is watching - o.s.t.
'B000006O64,it's dark &amp; hell is hot
'B000006O7X,obsesion
'B000006O7V,snow on the sahara
'B000006OFM,hootie mack
'B000006OAK,nature film
'B000006OH6,into the sun
'B000006OHQ,restless heart - greatest hits
'B000006P7Y,obsession
'B000006OX1,beachball
'B000006PXI,yallready4me
'B000006R59,international velvet
'B000006RJ3,gaby ho gaby
'B000006R8I,back with a heart
'B000006SE1,scarlet &amp; other stories
'B000006SF5,hat trick
'B000006SI7,stand back
'B000006SCR,beat technique
'B000006SCQ,this child
'B000006SF4,america live
'B000006SA4,east of the sun west of the moon
'B000006SWH,seer
'B000006TE7,in pursuit of the 13th note
'B000006T0O,choices
'B000006SWI,steel town
'B000006TK0,swords of a thousand men
'B000006TKG,le orme
'B000006TZ8,all mod cons
'B000006TKJ,storia o leggenda
'B000006TKF,collage
'B000006U4M,how dare you
'B000006TZC,this is the modern world
'B000006UYH,squirt pt.1
'B000006TNM,the world according to
'B000006UN6,beside manners are extra
'B000006V2M,burt bacharach
'B000006V78,shake down
'B000006XHL,blue guitar
'B000006VA8,fresco
'B000006XDX,single factor
'B000006XEX,u got 2 know
'B000006XFQ,land of grey &amp; pink
'B000006XMO,downtown
'B000006XRK,the best of paolo conte
'B000006XVY,back of my mind
'B000006XYR,live at the jazz cafe
'B000006XZJ,bugie
'B000006XZN,henna
'B000006XZ2,pop satori
'B000006XZI,the best of lucio dalla
'B000006Y8T,under scalpel blade / one day son all this will be
'B000006YA0,she blinded me with science/tour de france
'B000006YCN,second light
'B000006YB5,force majeure
'B000006YE9,the hard way
'B000006YH0,silent cries &amp; mighty echoes
'B000006YD4,original dubliners
'B000006YOV,red skies over paradise
'B000006YQT,the flying lizards
'B000006YYW,how old are you
'B000006YYA,loudmouth : best of the boomtown rats
'B000006Z1O,airplay
'B000006YYM,power &amp; glory
'B000006YWN,breakaway
'B000006Z4F,aorta
'B000006ZCE,bish
'B000006ZPW,back to front
'B000007031,post modern sleaze
'B0000070NB,wheatfield soul
'B0000070VZ,senderos de traicion
'B0000070R8,eddie who
'B0000070NG,swagger
'B00000712M,live at zenith
'B00000712I,7000 danses
'B00000712N,radio indochine
'B00000712J,l'aventurier
'B00000716N,in vogue
'B00000712P,unita: best of
'B00000717V,lady samantha
'B0000071C3,what'cha gonna do for me
'B0000071BP,riddle
'B00000718W,girl at her volcano
'B0000071J4,verita nascoste
'B0000071IZ,contrappunti
'B0000071J3,smogmagica
'B0000071C2,chaka khan
'B0000071J1,florian
'B0000071G9,hardware
'B0000071PO,rashida
'B0000071KK,a physical presence
'B0000071QL,northern soul
'B0000071UJ,fire &amp; ice
'B00000721H,give my regards to broad street
'B0000071XA,lazy ways / beach party
'B00000721I,london town
'B0000072D2,live planetarium
'B0000072SX,two places at same time
'B0000072VM,per un amico
'B0000072X3,second flight
'B00000732C,sonic flower groove
'B00000735V,tierra para bailar
'B000007393,prince blimey
'B0000072VQ,suonare suonare
'B0000073LY,everybody jam
'B0000073N6,our happy hardcore
'B000007407,through the barricades
'B00000742O,so natural
'B00000742G,mr. mick
'B00000747N,introducing
'B00000747F,stuff
'B0000074MT,club bizarre
'B0000074M8,don't come easy
'B0000074L8,outside inside
'B0000074RG,turning japanese: best of
'B0000074LR,dearly beloved
'B0000074LE,river deep mountain high
'B0000075ZS,north marine drive
'B0000075ZB,heartbreaker
'B000007697,set the controls for the heart of the bass
'B0000075YL,schemer-dreamer
'B00000769W,songs for a tailor
'B0000076FU,essentielles
'B000007NAH,siren
'B000007NBD,make it reign
'B000007NCE,naughty
'B000007NBB,cocoon crash
'B000007NOK,bonfire in a dixie cup
'B000007ND8,crown of jewels
'B000007NZO,slaves &amp; masters
'B000007O1A,heart like a wheel
'B000007O0U,plastic dreams / single minded people
'B000007NZM,day by day
'B000007O42,spin spin sugar
'B000007O5J,so red the rose
'B000007OC9,blueblood
'B000007OHM,shut em down
'B000007OJJ,hang on sloopy
'B000007PS8,penitentiary chances
'B000007Q91,i megaphone
'B000007QDC,try whistling this
'B000007QF0,get it right
'B000007QWL,shot in the dark
'B000007RTR,thermos
'B000007RTQ,tanker / nelsh
'B000007S0L,gypsys tramps &amp; thieves
'B000007RXJ,mc shy d - greatest hits
'B000007SBF,love &amp; consequences
'B000007SIN,gaucho
'B000007SPG,higher things
'B000007SP0,crackle: the best of bauhaus
'B000007SPQ,hangovers in the ancient world
'B000007S92,angel eyes
'B000007SPB,sniff
'B000007SRM,scraps at midnight
'B000007T1E,ruthless for life
'B000007T1A,embrya
'B000007T46,band geek mafia
'B000007T4P,original delta blues
'B000007T5A,confessions of fire
'B000007TE8,hello nasty
'B000007U2F,escapade
'B000007UCP,l'isola di niente
'B000007UBO,stranger in my own back yard
'B000007UCQ,photos of ghosts
'B000007UVZ,brubeck quartet at carnegie hall
'B000007V4X,treeless plain
'B000007UCO,chocolate kings
'B000007VC1,voice of america
'B000007VL3,last christmas / everything she wants
'B000007VMV,adventures in modern recording
'B000007VYX,flood
'B000007W6R,mi innamoravo di tutto
'B000007W7J,goin latin
'B000007WAN,udu wudu
'B000007WE4,world anthem
'B000007WJD,rough &amp; tough &amp; dangerous: 94-98
'B000007WZ4,dick annegarn
'B000007WVM,par les fils de mandrin
'B000007Z58,gilgamesh
'B0000080FM,steakbone slide guitar
'B000008187,remilixir
'B0000081JB,into the light
'B0000082OI,eddie my love
'B00000841D,nite flights
'B0000084VW,good 4 we
'B0000084W9,walking
'B0000085BP,wax
'B0000085CS,revolution 909
'B0000085Z0,sea shanties
'B00000874R,singer songwriter
'B000008754,selected works 94-96
'B00000885G,hideaway
'B0000088B0,sophisticated boom boom
'B0000087NS,totally hot
'B0000088AW,tonight you're mine
'B00000885V,maxime le forestier (le steak)
'B0000088D0,funkin for jamaica: best of
'B0000088X2,cinematique
'B0000089BP,talk on corners: special edition
'B0000089FT,sleeping with the past
'B0000089FS,reg strikes back
'B000008A9U,latin america: chapter 1
'B000008ACD,twice the love
'B000008B50,gongs east
'B000008B05,dizzy on the french riviera
'B000008BFI,mellow madness
'B000008C8J,odyssey of iska
'B000008CA7,think
'B000008CFN,joyride
'B000008CIX,soul box 2
'B000008CIS,feels so good
'B000008CTJ,happy birthday
'B000008CPZ,uptown avondale
'B000008CYI,sleight of hand
'B000008CYK,shouting stage
'B000008CW4,on earth as it is in heaven
'B000008CSQ,gregg allman tour
'B000008CYJ,the key
'B000008CYF,back to the night
'B000008CYL,to the limit
'B000008D2I,aztec two step
'B000008CYH,secret secrets
'B000008D4H,triage
'B000008D4G,bedtime stories
'B000008DCE,inner revolution
'B000008DEV,highway call
'B000008DJM,once more in to the bleach
'B000008DQ3,cooleyhighharmony
'B000008DI6,dreamland
'B000008DNS,boomania
'B000008DU3,harmony row
'B000008DOB,fine art of surfacing
'B000008DU6,willpower: a 20 year retrospective 1968-1988
'B000008DXW,real men wear black
'B000008DU1,a question of time
'B000008DUM,blue afternoon
'B000008E15,mistaken identity
'B000008DXU,emotional violence
'B000008E6O,chic-ism
'B000008EHF,caught in the act
'B000008EHL,in the pocket
'B000008EIV,ear to the street
'B000008ENB,we can't go wrong
'B000008EK5,corina
'B000008ES0,riskin it all
'B000008ESB,batuqueiro
'B000008EUL,crawdaddy
'B000008ERZ,no fuel left for the pilgrims
'B000008EXI,rhythm of the night
'B000008EXZ,come taste the band
'B000008F01,the flower that shattered the stone
'B000008EUM,pop said
'B000008EZR,into the skyline
'B000008EZY,different directions
'B000008EPP,keys to the highway
'B000008FF4,in the garden
'B000008FIP,all fired up
'B000008FM2,big canoe
'B000008FJT,femme fatale
'B000008FL1,gangsta funk
'B000008FMZ,ink
'B000008FS3,the best of aretha franklin
'B000008FUS,love is everywhere
'B000008FVT,step in the arena
'B000008FVQ,mall
'B000008GA9,las vegas story
'B000008GA7,taking on the world
'B000008GA6,gallus
'B000008GAE,infinity
'B000008GPB,babe rainbow
'B000008GPA,audience with the mind
'B000008GU9,praise
'B000008GXO,skywriter
'B000008GXD,beat crazy
'B000008GTY,it's real
'B000008H0N,nuclear furniture
'B000008GZZ,thunder and fire
'B000008H62,got no breeding
'B000008H9J,people...hold on
'B000008HBI,tha triflin' album
'B000008HH1,cuts
'B000008HEG,if i were your woman
'B000008HQX,poetic justice
'B000008HSL,when the night is over
'B000008HSX,prime mover
'B000008HQY,psychoschizophrenia
'B000008HX6,between the eyes
'B000008HU4,heaven's end
'B000008I6R,marvelettes
'B000008I6P,sophisticated soul
'B000008HU2,gilded eternity
'B000008I9O,return of product
'B000008IDJ,sergio mendes
'B000008IJO,head down
'B000008IN1,mortification
'B000008IR6,yes i do
'B000008IUJ,garden party
'B000008IQV,little good news
'B000008IXD,it seems
'B000008IW8,pigeonhole
'B000008J1F,outland
'B000008J2Y,love zone
'B000008J2C,hearsay
'B000008J2B,all true man
'B000008JA9,stick to me
'B000008J6Y,ghost riders
'B000008JKS,leather boyz with electric toyz
'B000008JLM,midnite hour
'B000008JLK,lovely
'B000008JQ6,native place
'B000008JUZ,tell the truth
'B000008JLL,pure
'B000008JQ8,recurrence
'B000008K0G,to whom it may concern
'B000008JZH,rhino bucket
'B000008JU2,best of real life: send me an angel
'B000008K0F,riff
'B000008K30,where there's smoke
'B000008K6T,national breakout
'B000008JO5,something in the night
'B000008JZF,whale music
'B000008K6U,rhythm romance
'B000008K8F,endless love
'B000008K2Q,pure smokey
'B000008KEJ,sand rubies
'B000008KHQ,he's drunk/plus also too
'B000008KQ1,too blind to see it
'B000008KIW,weak
'B000008KSZ,stick it live
'B000008L29,argybargy
'B000008L0D,diamond
'B000008L0H,true
'B000008L2B,frank
'B000008L2D,sweets from a stranger
'B000008L53,back to earth
'B000008L2O,jim stafford
'B000008L89,classics vol. 15
'B000008LAH,new ways but love stays
'B000008LAJ,right on
'B000008L88,cost of loving
'B000008LAI,floy joy
'B000008LBW,doin it now
'B000008LGT,foundation
'B000008LGA,all directions
'B000008LK9,hands on
'B000008LLI,pandemonium
'B000008LPA,it's goin down
'B000008LRR,tucker - the man and his dream
'B000008LVH,u-vox
'B000008M6C,transmission ep
'B000008M5D,affairs of the heart
'B000008M79,bye bye baby
'B000008M7D,one who really loves you
'B000008N1L,introducing happiness
'B000008OI3,reality
'B000008ODS,snakes in the playground
'B000008OJP,this is how we do it / i wanna
'B000008PJE,blood world
'B000008PA3,a1 immaculate funktism
'B000008Q35,live at the underground network
'B000008PWE,a rough z'aggin bible (pray at will)
'B000008Q4Y,3'n the mornin' part one
'B000008PW9,south central los skanless
'B000008QJX,three dimensional ear pleasure
'B000008QU7,i'd love you to want me
'B000008RLX,celestial navigations chapter 4 road train
'B000008TG1,push kings
'B000008UMW,g filez
'B000008UKN,da game is to be sold not to be told
'B000009CML,if i live &amp; nothing happens
'B000009CMJ,best of 2
'B000009CMA,the best of rod stewart (polygram)
'B000009CZ8,the bangles super hits
'B000009D69,sea level
'B000009DGE,juicy
'B000009DZA,g-funk classics 1 &amp; 2
'B000009DZD,nobody does it better
'B000009EJU,too low for zero
'B000009GE5,sister kate
'B000009GPM,ys
'B000009H0U,modern times
'B000009GS6,islands
'B000009MV1,la llorona
'B000009N2U,owl
'B000009NLQ,vanguard sessions: blues from the delta
'B000009NS5,element of surprise
'B000009NUY,the destroyer
'B000009NWI,from all sides
'B000009NWJ,round midnight
'B000009NUG,how we quit the forest
'B000009ON0,holon
'B000009OT8,i feel alright
'B000009OVW,smashing the serene
'B000009OT6,plano
'B000009PTN,it's like armageddon
'B000009PTP,waiting to inhale
'B000009Q33,finding the way
'B000009QDZ,double dutch bus
'B000009QE4,million sellers by fats / rock &amp; rollin with fats
'B000009QJ8,mandrill
'B000009QPA,american recordings
'B000009QMN,the best of crystal waters
'B000009QO1,whatcha gonna do
'B000009QXK,forgotten freshness: vols. 1 &amp; 2
'B000009QV6,what's really going on
